student_id,first_name,last_name,gender,dob,age,grade,section,roll_no,email,phone,address,city,state,country,gpa,enrollment_date
S000142,Nabila,Islam,Female,2010-08-14,15,6,B,42,nabila.islam142@school.edu,01064361103,"House 349, Road 114, Comilla",Comilla,Dhaka Division,Bangladesh,2.4,2017-07-15
S000143,Arif,Hossain,Female,2007-09-15,18,12,B,43,arif.hossain143@school.edu,01713611155,"House 329, Road 174, Sylhet",Sylhet,Chattogram Division,Bangladesh,3.15,2024-02-14
S000144,Rashed,Islam,Female,2005-03-11,20,11,B,44,rashed.islam144@school.edu,01753269731,"House 180, Road 110, Chattogram",Chattogram,Chattogram Division,Bangladesh,4.26,2021-08-11
S000145,Jannatul,Khan,Male,2006-11-22,18,9,C,45,jannatul.khan145@school.edu,01043898364,"House 198, Road 29, Dhaka",Dhaka,Mymensingh Division,Bangladesh,4.69,2017-09-07
S000146,Rana,Talukder,Female,2006-08-05,19,1,C,46,rana.talukder146@school.edu,01526965827,"House 111, Road 11, Chattogram",Chattogram,Dhaka Division,Bangladesh,3.76,2015-02-26
S000147,Rafi,Kabir,Female,2016-03-28,9,7,D,47,rafi.kabir147@school.edu,01188924141,"House 301, Road 163, Barishal",Barishal,Mymensingh Division,Bangladesh,2.47,2018-08-31
S000148,Tasnima,Akter,Female,2010-05-09,15,4,A,48,tasnima.akter148@school.edu,01617990421,"House 255, Road 89, Dhaka",Dhaka,Rangpur Division,Bangladesh,2.41,2015-02-16
S000149,Rifat,Majumder,Female,2010-10-25,15,6,B,49,rifat.majumder149@school.edu,01410564814,"House 256, Road 146, Chattogram",Chattogram,Barishal Division,Bangladesh,3.37,2019-01-15
S000150,Nusrat,Hasan,Male,2007-04-23,18,11,A,50,nusrat.hasan150@school.edu,01380003075,"House 284, Road 183, Mymensingh",Mymensingh,Chattogram Division,Bangladesh,2.54,2024-08-13
S000151,Mizan,Mollah,Male,2014-05-03,11,5,A,1,mizan.mollah151@school.edu,01951802380,"House 397, Road 80, Mymensingh",Mymensingh,Dhaka Division,Bangladesh,4.63,2024-09-17
S000152,Jannatul,Islam,Female,2005-03-07,20,4,C,2,jannatul.islam152@school.edu,01949375973,"House 120, Road 139, Barishal",Barishal,Chattogram Division,Bangladesh,2.02,2019-08-07
S000153,Sadia,Hossain,Female,2005-01-12,20,7,C,3,sadia.hossain153@school.edu,01138367024,"House 212, Road 180, Chattogram",Chattogram,Dhaka Division,Bangladesh,4.76,2024-06-25
S000154,Sadia,Mia,Other,2006-11-27,18,2,B,4,sadia.mia154@school.edu,01619906234,"House 359, Road 189, Sylhet",Sylhet,Mymensingh Division,Bangladesh,2.95,2023-12-25
S000155,Jannatul,Sheikh,Male,2010-03-29,15,4,B,5,jannatul.sheikh155@school.edu,01912127756,"House 232, Road 79, Chattogram",Chattogram,Sylhet Division,Bangladesh,3.07,2023-08-22
S000156,Raihan,Biswas,Female,2007-01-11,18,11,C,6,raihan.biswas156@school.edu,01903521356,"House 16, Road 104, Dhaka",Dhaka,Rangpur Division,Bangladesh,2.9,2024-03-13
S000157,Raihan,Khanam,Female,2010-08-09,15,8,A,7,raihan.khanam157@school.edu,01210032365,"House 12, Road 17, Chattogram",Chattogram,Sylhet Division,Bangladesh,3.76,2024-02-12
S000158,Sakib,Mia,Female,2007-01-24,18,2,A,8,sakib.mia158@school.edu,01702966706,"House 144, Road 115, Mymensingh",Mymensingh,Chattogram Division,Bangladesh,3.06,2017-02-05
S000159,Rashed,Ahmed,Female,2010-07-07,15,5,D,9,rashed.ahmed159@school.edu,01687014626,"House 323, Road 140, Barishal",Barishal,Rangpur Division,Bangladesh,4.65,2020-11-23
S000160,Arif,Kabir,Female,2013-01-20,12,9,D,10,arif.kabir160@school.edu,01598564205,"House 30, Road 121, Barishal",Barishal,Dhaka Division,Bangladesh,4.69,2023-09-24
S000161,Rifat,Hasan,Female,2010-03-22,15,2,B,11,rifat.hasan161@school.edu,01348039652,"House 468, Road 152, Khulna",Khulna,Chattogram Division,Bangladesh,3.78,2024-01-16
S000162,Arif,Hasan,Female,2017-08-23,8,10,B,12,arif.hasan162@school.edu,01784270103,"House 470, Road 158, Barishal",Barishal,Dhaka Division,Bangladesh,3.58,2015-01-03
S000163,Sakib,Khan,Male,2008-12-24,16,1,A,13,sakib.khan163@school.edu,01292185156,"House 375, Road 112, Chattogram",Chattogram,Khulna Division,Bangladesh,2.91,2016-07-12
S000164,Sohana,Sheikh,Male,2017-08-09,8,6,B,14,sohana.sheikh164@school.edu,01926442209,"House 94, Road 155, Mymensingh",Mymensingh,Mymensingh Division,Bangladesh,4.98,2021-05-13
S000165,Jannatul,Haque,Male,2017-09-07,8,8,B,15,jannatul.haque165@school.edu,01513552157,"House 180, Road 66, Dhaka",Dhaka,Khulna Division,Bangladesh,2.63,2022-10-10
S000166,Fatima,Hossain,Male,2014-10-30,11,3,D,16,fatima.hossain166@school.edu,01765861793,"House 151, Road 6, Khulna",Khulna,Barishal Division,Bangladesh,2.22,2024-06-26
S000167,Jannatul,Biswas,Female,2006-08-31,19,3,D,17,jannatul.biswas167@school.edu,01218159970,"House 81, Road 14, Mymensingh",Mymensingh,Rangpur Division,Bangladesh,2.49,2024-12-23
S000168,Fatima,Sheikh,Male,2009-04-06,16,12,C,18,fatima.sheikh168@school.edu,01443106987,"House 151, Road 170, Khulna",Khulna,Dhaka Division,Bangladesh,3.08,2019-10-18
S000169,Tuhin,Talukder,Male,2005-07-30,20,3,C,19,tuhin.talukder169@school.edu,01171467741,"House 96, Road 115, Mymensingh",Mymensingh,Chattogram Division,Bangladesh,3.11,2019-04-12
S000170,Rafi,Biswas,Male,2010-11-28,14,5,A,20,rafi.biswas170@school.edu,01211586938,"House 495, Road 138, Dhaka",Dhaka,Mymensingh Division,Bangladesh,3.16,2020-11-10
S000171,Sohana,Banu,Female,2015-09-07,10,2,D,21,sohana.banu171@school.edu,01089899217,"House 65, Road 11, Khulna",Khulna,Chattogram Division,Bangladesh,4.92,2024-01-25
S000172,Mizan,Islam,Other,2014-10-07,11,11,B,22,mizan.islam172@school.edu,01945116868,"House 403, Road 180, Rangpur",Rangpur,Mymensingh Division,Bangladesh,2.83,2020-02-20
S000173,Tuhin,Banu,Female,2014-05-31,11,7,B,23,tuhin.banu173@school.edu,01299911914,"House 293, Road 156, Rangpur",Rangpur,Barishal Division,Bangladesh,2.79,2022-05-06
S000174,Sohana,Ahmed,Male,2014-01-15,11,10,D,24,sohana.ahmed174@school.edu,01065307450,"House 432, Road 126, Rangpur",Rangpur,Mymensingh Division,Bangladesh,4.38,2018-06-27
S000175,Fatima,Mollah,Male,2014-12-09,10,5,D,25,fatima.mollah175@school.edu,01913736785,"House 364, Road 130, Dhaka",Dhaka,Sylhet Division,Bangladesh,4.37,2015-09-26
S000176,Khan,Khan,Female,2016-10-04,9,1,B,26,khan.khan176@school.edu,01330307053,"House 326, Road 32, Sylhet",Sylhet,Khulna Division,Bangladesh,4.47,2020-08-30
S000177,Arif,Mollah,Male,2015-01-03,10,8,C,27,arif.mollah177@school.edu,01524140602,"House 138, Road 167, Barishal",Barishal,Mymensingh Division,Bangladesh,2.66,2017-07-11
S000178,Mizan,Majumder,Male,2005-03-14,20,3,B,28,mizan.majumder178@school.edu,01903494466,"House 347, Road 134, Rangpur",Rangpur,Barishal Division,Bangladesh,2.76,2020-03-26
S000179,Tuhin,Kabir,Female,2005-03-02,20,11,C,29,tuhin.kabir179@school.edu,01899441715,"House 336, Road 183, Sylhet",Sylhet,Rangpur Division,Bangladesh,2.98,2018-02-08
S000180,Imran,Sarkar,Male,2010-05-23,15,10,D,30,imran.sarkar180@school.edu,01520744666,"House 176, Road 186, Dhaka",Dhaka,Sylhet Division,Bangladesh,4.12,2021-06-01
S000181,Rana,Khanam,Female,2015-09-03,10,9,C,31,rana.khanam181@school.edu,01282417248,"House 114, Road 91, Khulna",Khulna,Rangpur Division,Bangladesh,4.7,2022-05-04
S000182,Rana,Akter,Male,2012-06-07,13,5,C,32,rana.akter182@school.edu,01717099917,"House 272, Road 77, Barishal",Barishal,Sylhet Division,Bangladesh,2.36,2022-08-20
S000183,Mizan,Ahmed,Female,2008-05-20,17,4,C,33,mizan.ahmed183@school.edu,01697252175,"House 141, Road 54, Khulna",Khulna,Khulna Division,Bangladesh,3.9,2015-01-20
S000184,Nusrat,Banu,Female,2015-12-25,9,3,D,34,nusrat.banu184@school.edu,01666760083,"House 98, Road 5, Rangpur",Rangpur,Dhaka Division,Bangladesh,4.68,2023-06-28
S000185,Arif,Mollah,Male,2012-09-21,13,3,A,35,arif.mollah185@school.edu,01689421044,"House 223, Road 176, Comilla",Comilla,Rangpur Division,Bangladesh,3.56,2020-11-16
S000186,Rashed,Sheikh,Other,2015-12-30,9,4,B,36,rashed.sheikh186@school.edu,01603323098,"House 193, Road 164, Khulna",Khulna,Dhaka Division,Bangladesh,3.1,2022-04-18
S000187,Nabila,Khanam,Female,2006-01-28,19,11,A,37,nabila.khanam187@school.edu,01016761847,"House 155, Road 108, Khulna",Khulna,Chattogram Division,Bangladesh,4.09,2022-01-25
S000188,Fatima,Majumder,Male,2008-01-29,17,2,A,38,fatima.majumder188@school.edu,01411739348,"House 21, Road 141, Barishal",Barishal,Khulna Division,Bangladesh,4.11,2018-04-24
S000189,Sohana,Sarkar,Female,2015-10-13,10,4,A,39,sohana.sarkar189@school.edu,01011972181,"House 136, Road 119, Chattogram",Chattogram,Khulna Division,Bangladesh,3.93,2020-02-14
S000190,Rafi,Chowdhury,Female,2005-11-20,19,6,C,40,rafi.chowdhury190@school.edu,01611002255,"House 191, Road 88, Comilla",Comilla,Sylhet Division,Bangladesh,2.8,2023-03-22
S000191,Nusrat,Chowdhury,Male,2015-03-29,10,7,D,41,nusrat.chowdhury191@school.edu,01621202169,"House 313, Road 98, Comilla",Comilla,Mymensingh Division,Bangladesh,3.71,2019-11-30
S000192,Sadia,Haque,Male,2007-12-07,17,8,A,42,sadia.haque192@school.edu,01670145089,"House 353, Road 180, Barishal",Barishal,Rangpur Division,Bangladesh,4.62,2020-10-27
S000193,Tuhin,Chowdhury,Male,2010-07-30,15,6,D,43,tuhin.chowdhury193@school.edu,01289002877,"House 170, Road 72, Khulna",Khulna,Dhaka Division,Bangladesh,4.25,2018-08-06
S000194,Rafi,Majumder,Male,2013-06-29,12,4,A,44,rafi.majumder194@school.edu,01779717751,"House 212, Road 10, Comilla",Comilla,Rangpur Division,Bangladesh,3.96,2016-02-25
S000195,Moumita,Khanam,Male,2007-01-15,18,10,C,45,moumita.khanam195@school.edu,01883755037,"House 367, Road 169, Rangpur",Rangpur,Sylhet Division,Bangladesh,4.3,2021-09-23
S000196,Sadia,Mia,Male,2009-12-22,15,6,C,46,sadia.mia196@school.edu,01488510272,"House 62, Road 101, Mymensingh",Mymensingh,Dhaka Division,Bangladesh,2.76,2017-03-13
S000197,Sakib,Mia,Female,2009-04-11,16,2,D,47,sakib.mia197@school.edu,01091779827,"House 430, Road 150, Dhaka",Dhaka,Sylhet Division,Bangladesh,4.21,2021-03-16
S000198,Sohana,Majumder,Female,2008-12-22,16,3,B,48,sohana.majumder198@school.edu,01169958669,"House 232, Road 35, Barishal",Barishal,Khulna Division,Bangladesh,3.19,2018-11-05
S000199,Rashed,Siddique,Female,2016-06-28,9,12,C,49,rashed.siddique199@school.edu,01833394522,"House 246, Road 150, Rangpur",Rangpur,Rangpur Division,Bangladesh,2.35,2018-12-13
S000200,Bappy,Siddique,Female,2016-12-22,8,7,A,50,bappy.siddique200@school.edu,01810620034,"House 354, Road 76, Khulna",Khulna,Khulna Division,Bangladesh,4.05,2016-08-22
S000201,Sakib,Khanam,Male,2015-02-25,10,10,B,1,sakib.khanam201@school.edu,01863840666,"House 104, Road 159, Rangpur",Rangpur,Sylhet Division,Bangladesh,2.16,2023-05-05
S000202,Raihan,Mollah,Female,2013-04-01,12,9,B,2,raihan.mollah202@school.edu,01347212281,"House 67, Road 42, Mymensingh",Mymensingh,Dhaka Division,Bangladesh,3.29,2021-03-29
S000203,Bappy,Biswas,Male,2015-06-18,10,1,B,3,bappy.biswas203@school.edu,01590947985,"House 490, Road 48, Chattogram",Chattogram,Mymensingh Division,Bangladesh,4.12,2020-11-22
S000204,Rifat,Islam,Female,2008-07-29,17,9,D,4,rifat.islam204@school.edu,01153355543,"House 59, Road 172, Comilla",Comilla,Sylhet Division,Bangladesh,4.47,2022-04-13
S000205,Sadia,Mia,Male,2010-06-21,15,11,C,5,sadia.mia205@school.edu,01616484085,"House 165, Road 132, Comilla",Comilla,Barishal Division,Bangladesh,2.13,2022-04-22
S000206,Tasnima,Chowdhury,Male,2017-01-25,8,1,A,6,tasnima.chowdhury206@school.edu,01336138612,"House 38, Road 14, Dhaka",Dhaka,Barishal Division,Bangladesh,4.15,2015-06-05
S000207,Nusrat,Biswas,Female,2017-11-24,7,5,D,7,nusrat.biswas207@school.edu,01676650618,"House 24, Road 180, Dhaka",Dhaka,Rangpur Division,Bangladesh,4.16,2015-09-17
S000208,Tasnima,Hasan,Female,2007-05-20,18,11,C,8,tasnima.hasan208@school.edu,01914766072,"House 152, Road 163, Barishal",Barishal,Chattogram Division,Bangladesh,4.24,2023-12-08
S000209,Rashed,Akter,Female,2013-05-15,12,9,B,9,rashed.akter209@school.edu,01100996881,"House 109, Road 106, Sylhet",Sylhet,Chattogram Division,Bangladesh,4.24,2023-02-21
S000210,Rifat,Khan,Male,2009-12-14,15,5,B,10,rifat.khan210@school.edu,01129087814,"House 250, Road 85, Chattogram",Chattogram,Khulna Division,Bangladesh,2.29,2023-02-20
S000211,Sadia,Khan,Female,2010-04-06,15,5,A,11,sadia.khan211@school.edu,01357759492,"House 3, Road 81, Rangpur",Rangpur,Mymensingh Division,Bangladesh,2.95,2019-10-21
S000212,Rana,Mollah,Female,2014-10-13,11,6,B,12,rana.mollah212@school.edu,01577754781,"House 440, Road 36, Khulna",Khulna,Rangpur Division,Bangladesh,3.82,2024-06-09
S000213,Moumita,Sarkar,Male,2006-09-19,19,1,A,13,moumita.sarkar213@school.edu,01996930848,"House 115, Road 198, Comilla",Comilla,Rangpur Division,Bangladesh,4.33,2019-02-07
S000214,Bappy,Akter,Male,2016-03-29,9,2,D,14,bappy.akter214@school.edu,01580392827,"House 377, Road 188, Khulna",Khulna,Chattogram Division,Bangladesh,3.7,2021-05-06
S000215,Sohana,Hasan,Male,2015-12-09,9,2,C,15,sohana.hasan215@school.edu,01530385677,"House 361, Road 134, Dhaka",Dhaka,Dhaka Division,Bangladesh,4.94,2018-08-20
S000216,Nabila,Biswas,Female,2017-10-15,8,7,D,16,nabila.biswas216@school.edu,01591846386,"House 455, Road 155, Rangpur",Rangpur,Mymensingh Division,Bangladesh,4.6,2020-06-17
S000217,Arif,Majumder,Female,2014-11-13,11,4,A,17,arif.majumder217@school.edu,01843222591,"House 247, Road 173, Barishal",Barishal,Barishal Division,Bangladesh,4.43,2023-01-29
S000218,Sohana,Talukder,Male,2008-08-13,17,7,A,18,sohana.talukder218@school.edu,01302992280,"House 491, Road 104, Khulna",Khulna,Dhaka Division,Bangladesh,2.5,2017-01-07
S000219,Tuhin,Banu,Female,2011-05-12,14,4,D,19,tuhin.banu219@school.edu,01977236929,"House 371, Road 176, Khulna",Khulna,Sylhet Division,Bangladesh,3.98,2017-12-19
S000220,Jannatul,Mia,Female,2006-07-18,19,7,D,20,jannatul.mia220@school.edu,01210388629,"House 20, Road 137, Chattogram",Chattogram,Chattogram Division,Bangladesh,3.43,2021-11-23
S000221,Rifat,Chowdhury,Male,2007-12-04,17,9,A,21,rifat.chowdhury221@school.edu,01686508637,"House 51, Road 109, Mymensingh",Mymensingh,Khulna Division,Bangladesh,3.77,2023-04-25
S000222,Rashed,Biswas,Male,2010-03-20,15,5,D,22,rashed.biswas222@school.edu,01430098180,"House 210, Road 93, Mymensingh",Mymensingh,Rangpur Division,Bangladesh,2.62,2024-01-08
S000223,Fatima,Khan,Male,2010-09-09,15,9,D,23,fatima.khan223@school.edu,01959463688,"House 130, Road 79, Comilla",Comilla,Chattogram Division,Bangladesh,3.11,2021-03-22
S000224,Bappy,Hasan,Female,2013-12-06,11,11,A,24,bappy.hasan224@school.edu,01372138658,"House 412, Road 24, Dhaka",Dhaka,Chattogram Division,Bangladesh,3.17,2022-02-17
S000225,Rashed,Talukder,Female,2014-10-07,11,2,C,25,rashed.talukder225@school.edu,01351906698,"House 328, Road 127, Sylhet",Sylhet,Rangpur Division,Bangladesh,4.89,2015-08-24
S000226,Raihan,Hossain,Male,2016-08-15,9,4,A,26,raihan.hossain226@school.edu,01988392053,"House 181, Road 172, Dhaka",Dhaka,Chattogram Division,Bangladesh,2.26,2018-02-04
S000227,Khan,Kabir,Female,2016-08-12,9,12,A,27,khan.kabir227@school.edu,01184895543,"House 134, Road 45, Barishal",Barishal,Barishal Division,Bangladesh,4.79,2021-06-12
S000228,Mizan,Majumder,Male,2006-08-16,19,5,C,28,mizan.majumder228@school.edu,01184894769,"House 349, Road 118, Comilla",Comilla,Mymensingh Division,Bangladesh,2.73,2018-10-23
S000229,Bappy,Hossain,Female,2010-10-14,15,7,B,29,bappy.hossain229@school.edu,01356588043,"House 39, Road 142, Sylhet",Sylhet,Dhaka Division,Bangladesh,3.2,2023-05-26
S000230,Nusrat,Talukder,Male,2009-11-26,15,5,B,30,nusrat.talukder230@school.edu,01373334333,"House 62, Road 21, Barishal",Barishal,Mymensingh Division,Bangladesh,3.86,2016-09-30
S000231,Sohana,Haque,Male,2017-02-22,8,8,C,31,sohana.haque231@school.edu,01957947284,"House 270, Road 109, Mymensingh",Mymensingh,Chattogram Division,Bangladesh,4.25,2016-06-09
S000232,Sohana,Khanam,Male,2012-10-15,13,11,B,32,sohana.khanam232@school.edu,01718750036,"House 96, Road 141, Chattogram",Chattogram,Khulna Division,Bangladesh,3.08,2024-08-31
S000233,Nabila,Mollah,Male,2012-09-11,13,3,D,33,nabila.mollah233@school.edu,01636556472,"House 370, Road 70, Khulna",Khulna,Sylhet Division,Bangladesh,4.06,2024-02-17
S000234,Rana,Khanam,Male,2013-07-18,12,3,B,34,rana.khanam234@school.edu,01702672885,"House 25, Road 102, Comilla",Comilla,Khulna Division,Bangladesh,2.75,2024-08-17
S000235,Fatima,Rahman,Male,2010-09-15,15,11,A,35,fatima.rahman235@school.edu,01754558845,"House 102, Road 148, Dhaka",Dhaka,Barishal Division,Bangladesh,2.36,2024-09-22
S000236,Bappy,Khanam,Male,2011-05-21,14,6,D,36,bappy.khanam236@school.edu,01716947225,"House 41, Road 42, Mymensingh",Mymensingh,Rangpur Division,Bangladesh,3.84,2019-07-16
S000237,Jannatul,Mollah,Male,2011-07-15,14,10,D,37,jannatul.mollah237@school.edu,01475987622,"House 482, Road 191, Dhaka",Dhaka,Chattogram Division,Bangladesh,4.18,2022-06-04
S000238,Tasnima,Sarkar,Male,2007-04-24,18,2,D,38,tasnima.sarkar238@school.edu,01800681149,"House 159, Road 59, Khulna",Khulna,Dhaka Division,Bangladesh,3.96,2024-12-05
S000239,Rana,Akter,Male,2007-11-02,18,9,B,39,rana.akter239@school.edu,01005577848,"House 91, Road 152, Comilla",Comilla,Chattogram Division,Bangladesh,4.91,2022-10-28
S000240,Tuhin,Mia,Female,2017-08-26,8,9,C,40,tuhin.mia240@school.edu,01578317456,"House 418, Road 195, Sylhet",Sylhet,Chattogram Division,Bangladesh,2.91,2015-01-01
S000241,Rashed,Hasan,Male,2017-01-01,8,12,D,41,rashed.hasan241@school.edu,01740649308,"House 203, Road 64, Rangpur",Rangpur,Chattogram Division,Bangladesh,3.24,2021-04-15
S000242,Nusrat,Kabir,Female,2009-12-13,15,2,D,42,nusrat.kabir242@school.edu,01389448463,"House 234, Road 159, Chattogram",Chattogram,Chattogram Division,Bangladesh,2.41,2016-03-28
S000243,Raihan,Biswas,Female,2016-01-14,9,6,A,43,raihan.biswas243@school.edu,01208021442,"House 8, Road 127, Comilla",Comilla,Rangpur Division,Bangladesh,2.02,2016-01-05
S000244,Sakib,Sheikh,Male,2016-03-06,9,8,A,44,sakib.sheikh244@school.edu,01512046187,"House 425, Road 4, Khulna",Khulna,Chattogram Division,Bangladesh,4.69,2017-10-21
S000245,Fatima,Mollah,Male,2014-12-08,10,12,A,45,fatima.mollah245@school.edu,01371837645,"House 267, Road 32, Khulna",Khulna,Rangpur Division,Bangladesh,4.18,2023-05-09
S000246,Nabila,Talukder,Female,2009-06-16,16,1,B,46,nabila.talukder246@school.edu,01136502491,"House 402, Road 177, Mymensingh",Mymensingh,Mymensingh Division,Bangladesh,2.73,2015-06-22
S000247,Sohana,Haque,Male,2007-01-04,18,3,D,47,sohana.haque247@school.edu,01195005281,"House 388, Road 89, Khulna",Khulna,Barishal Division,Bangladesh,2.7,2021-04-06
S000248,Raihan,Sarkar,Male,2013-06-22,12,12,B,48,raihan.sarkar248@school.edu,01407784873,"House 141, Road 154, Khulna",Khulna,Sylhet Division,Bangladesh,3.04,2023-03-19
S000249,Moumita,Rahman,Male,2008-06-23,17,5,C,49,moumita.rahman249@school.edu,01857086209,"House 338, Road 138, Rangpur",Rangpur,Mymensingh Division,Bangladesh,3.86,2018-08-06
S000250,Khan,Sarkar,Female,2016-02-28,9,3,C,50,khan.sarkar250@school.edu,01565118102,"House 99, Road 26, Khulna",Khulna,Mymensingh Division,Bangladesh,2.09,2016-03-14
S000251,Rafi,Banu,Female,2013-09-19,12,8,C,1,rafi.banu251@school.edu,01053910371,"House 381, Road 107, Comilla",Comilla,Mymensingh Division,Bangladesh,3.92,2019-01-18
S000252,Sadia,Ahmed,Female,2010-12-18,14,1,A,2,sadia.ahmed252@school.edu,01413811386,"House 321, Road 46, Barishal",Barishal,Chattogram Division,Bangladesh,3.58,2017-10-15
S000253,Moumita,Khanam,Male,2007-05-15,18,10,C,3,moumita.khanam253@school.edu,01761228685,"House 463, Road 81, Khulna",Khulna,Sylhet Division,Bangladesh,5.0,2019-12-20
S000254,Moumita,Sheikh,Female,2014-04-01,11,7,C,4,moumita.sheikh254@school.edu,01939836845,"House 146, Road 153, Comilla",Comilla,Barishal Division,Bangladesh,4.88,2015-01-01
S000255,Arif,Majumder,Male,2011-10-09,14,5,B,5,arif.majumder255@school.edu,01350488899,"House 71, Road 68, Khulna",Khulna,Dhaka Division,Bangladesh,2.11,2018-12-27
S000256,Sadia,Banu,Male,2010-10-01,15,2,D,6,sadia.banu256@school.edu,01931572791,"House 41, Road 200, Sylhet",Sylhet,Dhaka Division,Bangladesh,4.19,2021-06-18
S000257,Rafi,Sheikh,Male,2014-09-28,11,2,B,7,rafi.sheikh257@school.edu,01906048058,"House 26, Road 173, Khulna",Khulna,Khulna Division,Bangladesh,3.51,2017-06-23
S000258,Khan,Mia,Female,2017-11-26,7,2,B,8,khan.mia258@school.edu,01646225179,"House 257, Road 112, Dhaka",Dhaka,Sylhet Division,Bangladesh,3.2,2015-12-15
S000259,Rashed,Khan,Female,2009-06-11,16,7,B,9,rashed.khan259@school.edu,01898331465,"House 179, Road 49, Chattogram",Chattogram,Dhaka Division,Bangladesh,4.02,2019-10-01
S000260,Jannatul,Hasan,Female,2005-07-18,20,3,C,10,jannatul.hasan260@school.edu,01979270335,"House 379, Road 14, Khulna",Khulna,Mymensingh Division,Bangladesh,4.19,2015-12-18
S000261,Rana,Haque,Female,2011-06-15,14,6,A,11,rana.haque261@school.edu,01477053833,"House 356, Road 179, Sylhet",Sylhet,Sylhet Division,Bangladesh,3.45,2023-03-09
S000262,Arif,Kabir,Female,2016-10-25,9,5,B,12,arif.kabir262@school.edu,01043940701,"House 443, Road 28, Mymensingh",Mymensingh,Rangpur Division,Bangladesh,2.81,2024-07-22
S000263,Arif,Akter,Female,2013-09-02,12,7,A,13,arif.akter263@school.edu,01579812387,"House 171, Road 126, Dhaka",Dhaka,Dhaka Division,Bangladesh,2.74,2020-12-08
